,text,label,sents,clean_text,words
369,环境一般，雪都快化了，而且附近树比较多，一不小心就会撞上去，希望可以多注意注意安全问题，总体体验真的很一般，希望能有所改进。到处都有想要来做你教练的人，有点强制消费的嫌疑。 ,1,"['环境一般，雪都快化了，而且附近树比较多，一不小心就会撞上去，希望可以多注意注意安全问题，总体体验真的很一般，希望能有所改进。', '到处都有想要来做你教练的人，有点强制消费的嫌疑。']",环境一般雪都快化了而且附近树比较多一不小心就会撞上去希望可以多注意注意安全问题总体体验真的很一般希望能有所改进到处都有想要来做你教练的人有点强制消费的嫌疑,"['环境', '一般', '雪', '都', '快化', '了', '而且', '附近', '树', '比较', '多', '一不小心', '就', '会', '撞', '上去', '希望', '可以', '多', '注意', '注意安全', '问题', '总体', '体验', '真的', '很', '一般', '希望', '能', '有所改进', '到处', '都', '有', '想要', '来', '做', '你', '教练', '的', '人', '有点', '强制', '消费', '的', '嫌疑']"
370,按摩师手法很专业，操作很规范，SPA的精油质量很正；水温和气温很不错，容易让人放松下来；价格也不是很贵，适合平时去消费，希望能继续保持，不要像我小区门口的那家。 ,1,['按摩师手法很专业，操作很规范，SPA的精油质量很正；水温和气温很不错，容易让人放松下来；价格也不是很贵，适合平时去消费，希望能继续保持，不要像我小区门口的那家。'],按摩师手法很专业操作很规范的精油质量很正水温和气温很不错容易让人放松下来价格也不是很贵适合平时去消费希望能继续保持不要像我小区门口的那家,"['按摩师', '手法', '很', '专业', '操作', '很', '规范', '的', '精油', '质量', '很正', '水温', '和', '气温', '很', '不错', '容易', '让', '人', '放松', '下来', '价格', '也', '不是', '很', '贵', '适合', '平时', '去', '消费', '希望', '能', '继续', '保持', '不要', '像', '我', '小区', '门口', '的', '那家']"
371,看完电影想吃火锅，就尝试了这家。毛肚很新鲜，嫩肉片我要为它疯狂打call，煮着煮着忘记了也没有老掉，沾了酱料咬下去简直棒呆。环境的话，作为火锅店很有那种热闹的气氛。,1,"['看完电影想吃火锅，就尝试了这家。', '毛肚很新鲜，嫩肉片我要为它疯狂打call，煮着煮着忘记了也没有老掉，沾了酱料咬下去简直棒呆。', '环境的话，作为火锅店很有那种热闹的气氛。']",看完电影想吃火锅就尝试了这家毛肚很新鲜嫩肉片我要为它疯狂打煮着煮着忘记了也没有老掉沾了酱料咬下去简直棒呆环境的话作为火锅店很有那种热闹的气氛,"['看', '完', '电影', '想', '吃火锅', '就', '尝试', '了', '这家', '毛肚', '很', '新', '鲜嫩', '肉片', '我要', '为', '它', '疯狂', '打', '煮', '着', '煮', '着', '忘记', '了', '也', '没有', '老掉', '沾', '了', '酱料', '咬', '下去', '简直', '棒呆', '环境', '的话', '作为', '火锅店', '很', '有', '那种', '热闹', '的', '气氛']"
372,点了推荐的酥带鱼，感觉完全get不到哪里值得被推荐，性价比虽说的过去，但是这样的菜品随便哪里的小饭店都吃得到吧，环境也说不上有多好，服务员给人感觉也懒懒散散的。,1,['点了推荐的酥带鱼，感觉完全get不到哪里值得被推荐，性价比虽说的过去，但是这样的菜品随便哪里的小饭店都吃得到吧，环境也说不上有多好，服务员给人感觉也懒懒散散的。'],点了推荐的酥带鱼感觉完全不到哪里值得被推荐性价比虽说的过去但是这样的菜品随便哪里的小饭店都吃得到吧环境也说不上有多好服务员给人感觉也懒懒散散的,"['点', '了', '推荐', '的', '酥', '带鱼', '感觉', '完全', '不到', '哪里', '值得', '被', '推荐', '性价比', '虽说', '的', '过去', '但是', '这样', '的', '菜品', '随便', '哪里', '的', '小', '饭店', '都', '吃', '得到', '吧', '环境', '也', '说不上', '有', '多', '好', '服务员', '给', '人', '感觉', '也', '懒懒散散', '的']"
373,店名很有特色呀，大隐于市，也确实名副其实。装修得很文艺，坐在里面吃饭感觉很舒适。菜的口味还不错，有很多新奇的特色菜。特别推荐鸡爪炖猪爪，两者组合味道很棒，很鲜美。服务有待提高，上菜速度不是很快。,1,"['店名很有特色呀，大隐于市，也确实名副其实。', '装修得很文艺，坐在里面吃饭感觉很舒适。', '菜的口味还不错，有很多新奇的特色菜。', '特别推荐鸡爪炖猪爪，两者组合味道很棒，很鲜美。', '服务有待提高，上菜速度不是很快。']",店名很有特色呀大隐于市也确实名副其实装修得很文艺坐在里面吃饭感觉很舒适菜的口味还不错有很多新奇的特色菜特别推荐鸡爪炖猪爪两者组合味道很棒很鲜美服务有待提高上菜速度不是很快,"['店名', '很', '有', '特色', '呀', '大', '隐于', '市', '也', '确实', '名副其实', '装修', '得', '很', '文艺', '坐在', '里面', '吃饭', '感觉', '很', '舒适', '菜', '的', '口味', '还', '不错', '有', '很多', '新奇', '的', '特色菜', '特别', '推荐', '鸡爪', '炖', '猪', '爪', '两者', '组合', '味道', '很棒', '很', '鲜美', '服务', '有待', '提高', '上菜', '速度', '不是', '很快']"
374,人均五十多，有点小贵，跟饭菜口味不大匹配。饭菜口味只能说一般，没有让人特别惊喜的地方，分量也不是很足。而且米饭是三元一位让我很吃惊，一般顶多一两元一位，四五个去吃居然米饭就要十几！环境还说得过去，服务质量有待提高。,1,"['人均五十多，有点小贵，跟饭菜口味不大匹配。', '饭菜口味只能说一般，没有让人特别惊喜的地方，分量也不是很足。', '而且米饭是三元一位让我很吃惊，一般顶多一两元一位，四五个去吃居然米饭就要十几！', '环境还说得过去，服务质量有待提高。']",人均五十多有点小贵跟饭菜口味不大匹配饭菜口味只能说一般没有让人特别惊喜的地方分量也不是很足而且米饭是三元一位让我很吃惊一般顶多一两元一位四五个去吃居然米饭就要十几环境还说得过去服务质量有待提高,"['人均', '五十多', '有点', '小贵', '跟', '饭菜', '口味', '不', '大', '匹配', '饭菜', '口味', '只能', '说', '一般', '没有', '让', '人', '特别', '惊喜', '的', '地方', '分量', '也', '不是', '很足', '而且', '米饭', '是', '三元', '一位', '让', '我', '很', '吃惊', '一般', '顶多', '一两', '元', '一位', '四五个', '去', '吃', '居然', '米饭', '就要', '十几', '环境', '还', '说得过去', '服务质量', '有待', '提高']"
375,朋友请客，刚到店里时，感觉环境还不错。但是我们去的时候人比较多，服务员态度一般，而且上菜有点儿慢。而且有的菜感觉不太新鲜，肉太硬。,1,"['朋友请客，刚到店里时，感觉环境还不错。', '但是我们去的时候人比较多，服务员态度一般，而且上菜有点儿慢。', '而且有的菜感觉不太新鲜，肉太硬。']",朋友请客刚到店里时感觉环境还不错但是我们去的时候人比较多服务员态度一般而且上菜有点儿慢而且有的菜感觉不太新鲜肉太硬,"['朋友', '请客', '刚到', '店里', '时', '感觉', '环境', '还', '不错', '但是', '我们', '去', '的', '时候', '人', '比较', '多', '服务员', '态度', '一般', '而且', '上菜', '有点儿', '慢', '而且', '有', '的', '菜', '感觉', '不太', '新鲜肉', '太硬']"
376,和朋友一起去的，装修风格很喜欢，简约现代，别出心裁，整体环境很棒。服务员也非常的热情。最主要的是，菜非常棒。特色菜鹅卵石鸡蛋，真的很嫩，而且店里的肉菜也很棒。,1,"['和朋友一起去的，装修风格很喜欢，简约现代，别出心裁，整体环境很棒。', '服务员也非常的热情。', '最主要的是，菜非常棒。', '特色菜鹅卵石鸡蛋，真的很嫩，而且店里的肉菜也很棒。']",和朋友一起去的装修风格很喜欢简约现代别出心裁整体环境很棒服务员也非常的热情最主要的是菜非常棒特色菜鹅卵石鸡蛋真的很嫩而且店里的肉菜也很棒,"['和', '朋友', '一起', '去', '的', '装修', '风格', '很', '喜欢', '简约', '现代', '别出心裁', '整体', '环境', '很棒', '服务员', '也', '非常', '的', '热情', '最', '主要', '的', '是', '菜', '非常', '棒', '特色菜', '鹅卵石', '鸡蛋', '真的', '很嫩', '而且', '店里', '的', '肉', '菜', '也', '很棒']"
377,菜品的口味非常棒，推荐的菜品也很有特色，环境也还不错，服务真的好，很热情。总体体验不错，下次来这旅游还会再来的！,1,"['菜品的口味非常棒，推荐的菜品也很有特色，环境也还不错，服务真的好，很热情。', '总体体验不错，下次来这旅游还会再来的！']",菜品的口味非常棒推荐的菜品也很有特色环境也还不错服务真的好很热情总体体验不错下次来这旅游还会再来的,"['菜品', '的', '口味', '非常', '棒', '推荐', '的', '菜品', '也', '很', '有', '特色', '环境', '也', '还', '不错', '服务', '真的', '好', '很', '热情', '总体', '体验', '不错', '下次', '来', '这', '旅游', '还会', '再', '来', '的']"
378,味道真的是很差，简直无语，不知道为什么会有那么多人好评，菜又很油，难以下咽！服务也一般，环境也就那样吧不太好。,1,"['味道真的是很差，简直无语，不知道为什么会有那么多人好评，菜又很油，难以下咽！', '服务也一般，环境也就那样吧不太好。']",味道真的是很差简直无语不知道为什么会有那么多人好评菜又很油难以下咽服务也一般环境也就那样吧不太好,"['味道', '真的', '是', '很', '差', '简直', '无语', '不', '知道', '为什么', '会', '有', '那么', '多人', '好评', '菜', '又', '很', '油', '难以', '下咽', '服务', '也', '一般', '环境', '也', '就', '那样', '吧', '不太好']"
379,口味很好，尤其是客家酿豆腐，很有特色，不过整体偏咸啊。正好朋友生日，知道有优惠，简直惊呆了。不过分量还是少，我和朋友俩人有优惠还花了300多块钱，有点遭不住。服务态度不错，我对服务态度好的店没太有抵抗力，这一点上加分不少。环境的话，一般吧，大厅里吃饭也不是特别安静。整体看的话，还是值得偶尔去一次的。,1,"['口味很好，尤其是客家酿豆腐，很有特色，不过整体偏咸啊。', '正好朋友生日，知道有优惠，简直惊呆了。', '不过分量还是少，我和朋友俩人有优惠还花了300多块钱，有点遭不住。', '服务态度不错，我对服务态度好的店没太有抵抗力，这一点上加分不少。', '环境的话，一般吧，大厅里吃饭也不是特别安静。', '整体看的话，还是值得偶尔去一次的。']",口味很好尤其是客家酿豆腐很有特色不过整体偏咸啊正好朋友生日知道有优惠简直惊呆了不过分量还是少我和朋友俩人有优惠还花了多块钱有点遭不住服务态度不错我对服务态度好的店没太有抵抗力这一点上加分不少环境的话一般吧大厅里吃饭也不是特别安静整体看的话还是值得偶尔去一次的,"['口味', '很', '好', '尤其', '是', '客家', '酿', '豆腐', '很', '有', '特色', '不过', '整体', '偏咸', '啊', '正好', '朋友', '生日', '知道', '有', '优惠', '简直', '惊呆', '了', '不过', '分量', '还是', '少', '我', '和', '朋友', '俩', '人', '有', '优惠', '还花', '了', '多', '块钱', '有点', '遭', '不住', '服务态度', '不错', '我', '对', '服务态度', '好', '的', '店', '没太有', '抵抗力', '这', '一点', '上加分', '不少', '环境', '的话', '一般', '吧', '大厅', '里', '吃饭', '也', '不是', '特别', '安静', '整体', '看', '的话', '还是', '值得', '偶尔', '去', '一次', '的']"
380,环境确实好，但除了环境好以外没有什么特色。味道并没有什么突出的地方，红烧肉也没觉得有啥特别，量还少，俩人吃了小四百还没吃饱。最差的是服务态度，简直无话可说。不会再去了。,1,"['环境确实好，但除了环境好以外没有什么特色。', '味道并没有什么突出的地方，红烧肉也没觉得有啥特别，量还少，俩人吃了小四百还没吃饱。', '最差的是服务态度，简直无话可说。', '不会再去了。']",环境确实好但除了环境好以外没有什么特色味道并没有什么突出的地方红烧肉也没觉得有啥特别量还少俩人吃了小四百还没吃饱最差的是服务态度简直无话可说不会再去了,"['环境', '确实', '好', '但', '除了', '环境', '好', '以外', '没有', '什么', '特色', '味道', '并', '没有', '什么', '突出', '的', '地方', '红烧肉', '也', '没', '觉得', '有', '啥', '特别', '量', '还', '少', '俩', '人', '吃', '了', '小', '四百', '还', '没', '吃饱', '最差', '的', '是', '服务态度', '简直', '无话可说', '不会', '再', '去', '了']"
